Bank_code,Period,Item,Scenario,AMOUNT
549300HFEHJOXGE4ZE63,201612,993439,2,0
549300HFEHJOXGE4ZE63,201612,993439,3,0
549300HFEHJOXGE4ZE63,201312,993440,1,0
549300HFEHJOXGE4ZE63,201412,993440,2,0
549300HFEHJOXGE4ZE63,201412,993440,3,0
549300HFEHJOXGE4ZE63,201512,993440,2,0
549300HFEHJOXGE4ZE63,201512,993440,3,0
549300HFEHJOXGE4ZE63,201612,993440,2,0
549300HFEHJOXGE4ZE63,201612,993440,3,0
549300HFEHJOXGE4ZE63,201312,993441,1,0.2331019686
549300HFEHJOXGE4ZE63,201412,993441,2,0.2243527074
549300HFEHJOXGE4ZE63,201412,993441,3,0.1318884261
549300HFEHJOXGE4ZE63,201512,993441,2,0.2354976976
549300HFEHJOXGE4ZE63,201512,993441,3,0.1305173743
549300HFEHJOXGE4ZE63,201612,993441,2,0.2581193638
549300HFEHJOXGE4ZE63,201612,993441,3,0.1316744617
549300HFEHJOXGE4ZE63,201312,993442,1,0.2331019686
549300HFEHJOXGE4ZE63,201412,993442,2,0.2243527074
549300HFEHJOXGE4ZE63,201412,993442,3,0.1318884261
549300HFEHJOXGE4ZE63,201512,993442,2,0.2354976976
549300HFEHJOXGE4ZE63,201512,993442,3,0.1305173743
549300HFEHJOXGE4ZE63,201612,993442,2,0.2581193638
549300HFEHJOXGE4ZE63,201612,993442,3,0.1316744617
549300HFEHJOXGE4ZE63,201312,993443,1,0.2391099307
549300HFEHJOXGE4ZE63,201412,993443,2,0.2259514878
549300HFEHJOXGE4ZE63,201412,993443,3,0.1334202205
549300HFEHJOXGE4ZE63,201512,993443,2,0.2374410749
549300HFEHJOXGE4ZE63,201512,993443,3,0.1324002225
549300HFEHJOXGE4ZE63,201612,993443,2,0.2603572215
549300HFEHJOXGE4ZE63,201612,993443,3,0.1337117355
549300HFEHJOXGE4ZE63,201412,993444,2,505.38525129
549300HFEHJOXGE4ZE63,201412,993444,3,570.18097764
549300HFEHJOXGE4ZE63,201512,993444,2,466.81620366
549300HFEHJOXGE4ZE63,201512,993444,3,545.66269878
549300HFEHJOXGE4ZE63,201612,993444,2,415.397277
549300HFEHJOXGE4ZE63,201612,993444,3,506.4611212
549300HFEHJOXGE4ZE63,201412,993445,2,0
549300HFEHJOXGE4ZE63,201412,993445,3,0
549300HFEHJOXGE4ZE63,201512,993445,2,0
549300HFEHJOXGE4ZE63,201512,993445,3,0
549300HFEHJOXGE4ZE63,201612,993445,2,0
549300HFEHJOXGE4ZE63,201612,993445,3,0
549300HFEHJOXGE4ZE63,201412,993446,3,0
549300HFEHJOXGE4ZE63,201512,993446,3,0
549300HFEHJOXGE4ZE63,201612,993446,3,0
549300HFEHJOXGE4ZE63,201412,993447,3,0
549300HFEHJOXGE4ZE63,201512,993447,3,0
549300HFEHJOXGE4ZE63,201612,993447,3,0
549300HFEHJOXGE4ZE63,201612,993448,2,0.2548453896
549300HFEHJOXGE4ZE63,201612,993448,3,0.129828318
549300HFEHJOXGE4ZE63,201312,993501,2,0
549300HFEHJOXGE4ZE63,201412,993501,2,-3.449759996
549300HFEHJOXGE4ZE63,201412,993501,3,-13.51424636
549300HFEHJOXGE4ZE63,201512,993501,2,-10.95777062
549300HFEHJOXGE4ZE63,201512,993501,3,-8.59724618
549300HFEHJOXGE4ZE63,201612,993501,2,-20.15568708
549300HFEHJOXGE4ZE63,201612,993501,3,-14.39377898
549300HFEHJOXGE4ZE63,999912,993501,2,-34.56321769
549300HFEHJOXGE4ZE63,999912,993501,3,-36.50527152
549300HFEHJOXGE4ZE63,201312,993502,2,0
549300HFEHJOXGE4ZE63,201412,993502,2,-413.7776949
549300HFEHJOXGE4ZE63,201412,993502,3,-641.5579247
549300HFEHJOXGE4ZE63,201512,993502,2,-509.4814977
549300HFEHJOXGE4ZE63,201512,993502,3,-724.8878507
549300HFEHJOXGE4ZE63,201612,993502,2,-699.728226
549300HFEHJOXGE4ZE63,201612,993502,3,-834.324525
549300HFEHJOXGE4ZE63,999912,993502,2,-1622.987419
549300HFEHJOXGE4ZE63,999912,993502,3,-2200.7703
549300HFEHJOXGE4ZE63,201312,993601,1,0
549300HFEHJOXGE4ZE63,201412,993601,2,0
549300HFEHJOXGE4ZE63,201412,993601,3,0
549300HFEHJOXGE4ZE63,201512,993601,2,0
549300HFEHJOXGE4ZE63,201512,993601,3,0
549300HFEHJOXGE4ZE63,201612,993601,2,0
549300HFEHJOXGE4ZE63,201612,993601,3,0
549300HFEHJOXGE4ZE63,201312,993602,1,0
549300HFEHJOXGE4ZE63,201412,993602,2,0
549300HFEHJOXGE4ZE63,201412,993602,3,0
549300HFEHJOXGE4ZE63,201512,993602,2,0
549300HFEHJOXGE4ZE63,201512,993602,3,0
549300HFEHJOXGE4ZE63,201612,993602,2,0
549300HFEHJOXGE4ZE63,201612,993602,3,0
549300HFEHJOXGE4ZE63,201312,993603,1,
549300HFEHJOXGE4ZE63,201412,993603,2,
549300HFEHJOXGE4ZE63,201412,993603,3,
549300HFEHJOXGE4ZE63,201512,993603,2,
549300HFEHJOXGE4ZE63,201512,993603,3,
549300HFEHJOXGE4ZE63,201612,993603,2,
549300HFEHJOXGE4ZE63,201612,993603,3,
549300HFEHJOXGE4ZE63,201409,993701,1,0
549300HFEHJOXGE4ZE63,201409,993702,1,0
549300HFEHJOXGE4ZE63,201409,993703,1,0
549300HFEHJOXGE4ZE63,201409,993704,1,0
549300HFEHJOXGE4ZE63,201409,993705,1,0
549300HFEHJOXGE4ZE63,201409,993706,1,0
549300HFEHJOXGE4ZE63,201409,993707,1,0
549300I84DXMIK4UUL30,201312,992801,1,654.59
549300I84DXMIK4UUL30,201312,992802,1,2167.1925988
549300I84DXMIK4UUL30,201312,992803,1,2599.0891809
549300I84DXMIK4UUL30,201612,992803,3,1414.5481175
549300I84DXMIK4UUL30,201612,992803,2,2211.2644443
549300I84DXMIK4UUL30,201312,992804,1,21282.69885
549300I84DXMIK4UUL30,201612,992804,3,17647.45221
549300I84DXMIK4UUL30,201612,992804,2,17647.45221
549300I84DXMIK4UUL30,201312,992805,1,0.1221221613
549300I84DXMIK4UUL30,201612,992805,3,0.0801559398
549300I84DXMIK4UUL30,201612,992805,2,0.125302192
549300I84DXMIK4UUL30,201612,992806,3,35.608704994
549300I84DXMIK4UUL30,201612,992806,2,413.33073244
549300I84DXMIK4UUL30,201612,992807,3,1828.6584659
549300I84DXMIK4UUL30,201612,992807,2,1120.3570707
549300I84DXMIK4UUL30,201612,992808,3,39.11718336
549300I84DXMIK4UUL30,201612,992808,2,13.668394431
549300I84DXMIK4UUL30,201612,992809,3,15.388837394
549300I84DXMIK4UUL30,201612,992810,3,970.60987154
549300I84DXMIK4UUL30,201612,992810,2,1411.7961768
549300I84DXMIK4UUL30,201612,992811,3,0
549300I84DXMIK4UUL30,201612,992812,3,0
549300I84DXMIK4UUL30,201612,992813,3,0
549300I84DXMIK4UUL30,201312,993001,1,500.4
549300I84DXMIK4UUL30,201412,993001,2,396.3769447
549300I84DXMIK4UUL30,201412,993001,3,216.95829684
549300I84DXMIK4UUL30,201512,993001,2,392.70962118
549300I84DXMIK4UUL30,201512,993001,3,379.15447173
549300I84DXMIK4UUL30,201612,993001,2,352.40856584
549300I84DXMIK4UUL30,201612,993001,3,361.21922774
549300I84DXMIK4UUL30,201412,993002,2,-9.427530549
549300I84DXMIK4UUL30,201412,993002,3,-22.15192501
549300I84DXMIK4UUL30,201512,993002,2,-6.693851663
549300I84DXMIK4UUL30,201512,993002,3,-14.32848834
549300I84DXMIK4UUL30,201612,993002,2,-5.32701222
549300I84DXMIK4UUL30,201612,993002,3,-10.41677001
549300I84DXMIK4UUL30,201412,993003,2,-6.834197216
549300I84DXMIK4UUL30,201412,993003,3,-19.55859168
549300I84DXMIK4UUL30,201512,993003,2,-4.100518329
549300I84DXMIK4UUL30,201512,993003,3,-11.73515501
549300I84DXMIK4UUL30,201612,993003,2,-2.733678886
549300I84DXMIK4UUL30,201612,993003,3,-7.823436672
549300I84DXMIK4UUL30,201312,993004,1,580.538
549300I84DXMIK4UUL30,201412,993004,2,78.429523722
549300I84DXMIK4UUL30,201412,993004,3,78.429523722
549300I84DXMIK4UUL30,201512,993004,2,23.916399836
549300I84DXMIK4UUL30,201512,993004,3,23.916399836
549300I84DXMIK4UUL30,201612,993004,2,15.217824245
549300I84DXMIK4UUL30,201612,993004,3,15.217824245
549300I84DXMIK4UUL30,201312,993005,1,654.59
549300I84DXMIK4UUL30,201412,993005,2,143.90227167
549300I84DXMIK4UUL30,201412,993005,3,-69.08844566
549300I84DXMIK4UUL30,201512,993005,2,145.89090702
549300I84DXMIK4UUL30,201512,993005,3,61.721845691
549300I84DXMIK4UUL30,201612,993005,2,123.53755376
549300I84DXMIK4UUL30,201612,993005,3,42.975304962
549300I84DXMIK4UUL30,201312,993006,1,-2057.572599
549300I84DXMIK4UUL30,201412,993006,2,-612.8066714
549300I84DXMIK4UUL30,201412,993006,3,-873.7369791
549300I84DXMIK4UUL30,201512,993006,2,-322.9812722
549300I84DXMIK4UUL30,201512,993006,3,-615.6261655
549300I84DXMIK4UUL30,201612,993006,2,-184.5691271
549300I84DXMIK4UUL30,201612,993006,3,-336.4536411
549300I84DXMIK4UUL30,201312,993007,1,-2057.572599
549300I84DXMIK4UUL30,201412,993007,2,-612.8066714
549300I84DXMIK4UUL30,201412,993007,3,-873.7369791
549300I84DXMIK4UUL30,201512,993007,2,-322.9812722
549300I84DXMIK4UUL30,201512,993007,3,-615.6261655
549300I84DXMIK4UUL30,201612,993007,2,-184.5691271
549300I84DXMIK4UUL30,201612,993007,3,-336.4536411
549300I84DXMIK4UUL30,201312,993008,1,0
549300I84DXMIK4UUL30,201412,993008,2,0
549300I84DXMIK4UUL30,201412,993008,3,0
549300I84DXMIK4UUL30,201512,993008,2,0
549300I84DXMIK4UUL30,201512,993008,3,0
549300I84DXMIK4UUL30,201612,993008,2,0
549300I84DXMIK4UUL30,201612,993008,3,0
549300I84DXMIK4UUL30,201312,993009,1,-109.62
549300I84DXMIK4UUL30,201412,993009,2,0
549300I84DXMIK4UUL30,201412,993009,3,-1.4208401
549300I84DXMIK4UUL30,201512,993009,2,0
549300I84DXMIK4UUL30,201512,993009,3,-0.85250406
549300I84DXMIK4UUL30,201612,993009,2,0
549300I84DXMIK4UUL30,201612,993009,3,-0.56833604
549300I84DXMIK4UUL30,201312,993010,1,-1512.602599
549300I84DXMIK4UUL30,201412,993010,2,-468.9043997
549300I84DXMIK4UUL30,201412,993010,3,-944.2462648
549300I84DXMIK4UUL30,201512,993010,2,-177.0903652
549300I84DXMIK4UUL30,201512,993010,3,-554.7568239
549300I84DXMIK4UUL30,201612,993010,2,-61.03157335
549300I84DXMIK4UUL30,201612,993010,3,-294.0466721
549300I84DXMIK4UUL30,201312,993011,1,-6.7
549300I84DXMIK4UUL30,201412,993011,2,74.953455791
549300I84DXMIK4UUL30,201412,993011,3,73.349319053
549300I84DXMIK4UUL30,201512,993011,2,56.321258743
549300I84DXMIK4UUL30,201512,993011,3,53.469611508
549300I84DXMIK4UUL30,201612,993011,2,21.6496
549300I84DXMIK4UUL30,201612,993011,3,21.6496
549300I84DXMIK4UUL30,201312,993012,1,-1519.302599
549300I84DXMIK4UUL30,201412,993012,2,-393.9509439
549300I84DXMIK4UUL30,201412,993012,3,-870.8969458
549300I84DXMIK4UUL30,201512,993012,2,-120.7691064
549300I84DXMIK4UUL30,201512,993012,3,-501.2872124
549300I84DXMIK4UUL30,201612,993012,2,-39.38197335
549300I84DXMIK4UUL30,201612,993012,3,-272.3970721
549300I84DXMIK4UUL30,201312,993013,1,2031.8617796
549300I84DXMIK4UUL30,201412,993013,2,118.18528317
549300I84DXMIK4UUL30,201412,993013,3,244.719319
549300I84DXMIK4UUL30,201512,993013,2,36.23073193
549300I84DXMIK4UUL30,201512,993013,3,150.38616371
549300I84DXMIK4UUL30,201612,993013,2,11.814592006
549300I84DXMIK4UUL30,201612,993013,3,81.719121643
549300I84DXMIK4UUL30,201312,993014,1,512.55918087
549300I84DXMIK4UUL30,201412,993014,2,-275.7656607
549300I84DXMIK4UUL30,201412,993014,3,-626.1776268
549300I84DXMIK4UUL30,201512,993014,2,-84.5383745
549300I84DXMIK4UUL30,201512,993014,3,-350.9010487
549300I84DXMIK4UUL30,201612,993014,2,-27.56738135
549300I84DXMIK4UUL30,201612,993014,3,-190.6779505
549300I84DXMIK4UUL30,201312,993015,1,512.55918087
549300I84DXMIK4UUL30,201412,993015,2,-275.7656607
549300I84DXMIK4UUL30,201412,993015,3,-626.1776268
549300I84DXMIK4UUL30,201512,993015,2,-84.5383745
549300I84DXMIK4UUL30,201512,993015,3,-350.9010487
549300I84DXMIK4UUL30,201612,993015,2,-27.56738135
549300I84DXMIK4UUL30,201612,993015,3,-190.6779505
549300I84DXMIK4UUL30,201312,993016,1,512.55918087
549300I84DXMIK4UUL30,201412,993016,2,-275.7656607
549300I84DXMIK4UUL30,201412,993016,3,-626.1776268
549300I84DXMIK4UUL30,201512,993016,2,-84.5383745
549300I84DXMIK4UUL30,201512,993016,3,-350.9010487
549300I84DXMIK4UUL30,201612,993016,2,-27.56738135
549300I84DXMIK4UUL30,201612,993016,3,-190.6779505
549300I84DXMIK4UUL30,201312,993017,1,0
549300I84DXMIK4UUL30,201412,993017,2,0
549300I84DXMIK4UUL30,201412,993017,3,0
549300I84DXMIK4UUL30,201512,993017,2,0
549300I84DXMIK4UUL30,201512,993017,3,0
549300I84DXMIK4UUL30,201612,993017,2,0
549300I84DXMIK4UUL30,201612,993017,3,0
549300I84DXMIK4UUL30,201312,993101,1,18987.07917
549300I84DXMIK4UUL30,201412,993101,2,17453.176525
549300I84DXMIK4UUL30,201412,993101,3,17453.976784
549300I84DXMIK4UUL30,201512,993101,2,15936.889004
549300I84DXMIK4UUL30,201512,993101,3,15936.889004
549300I84DXMIK4UUL30,201612,993101,2,15351.83253
549300I84DXMIK4UUL30,201612,993101,3,15351.83253
549300I84DXMIK4UUL30,201312,993102,1,404.07917044
549300I84DXMIK4UUL30,201412,993102,2,448.88405546
549300I84DXMIK4UUL30,201412,993102,3,519.59425692
549300I84DXMIK4UUL30,201512,993102,2,248.03868561
549300I84DXMIK4UUL30,201512,993102,3,316.64814547
549300I84DXMIK4UUL30,201612,993102,2,134.09462276
549300I84DXMIK4UUL30,201612,993102,3,168.91236523
549300I84DXMIK4UUL30,201312,993103,1,18583
549300I84DXMIK4UUL30,201412,993103,2,17004.292469
549300I84DXMIK4UUL30,201412,993103,3,16934.382527
549300I84DXMIK4UUL30,201512,993103,2,15688.850319
549300I84DXMIK4UUL30,201512,993103,3,15620.240859
549300I84DXMIK4UUL30,201612,993103,2,15217.737907
549300I84DXMIK4UUL30,201612,993103,3,15182.920165
549300I84DXMIK4UUL30,201312,993104,1,264.442
549300I84DXMIK4UUL30,201412,993104,2,264.442
549300I84DXMIK4UUL30,201412,993104,3,264.442
549300I84DXMIK4UUL30,201512,993104,2,264.442
549300I84DXMIK4UUL30,201512,993104,3,264.442
549300I84DXMIK4UUL30,201612,993104,2,264.442
549300I84DXMIK4UUL30,201612,993104,3,264.442
549300I84DXMIK4UUL30,201312,993105,1,2014.9259004
549300I84DXMIK4UUL30,201412,993105,2,2014.9259004
549300I84DXMIK4UUL30,201412,993105,3,2014.9259004
549300I84DXMIK4UUL30,201512,993105,2,2014.9259004
549300I84DXMIK4UUL30,201512,993105,3,2014.9259004
549300I84DXMIK4UUL30,201612,993105,2,2014.9259004
549300I84DXMIK4UUL30,201612,993105,3,2014.9259004
549300I84DXMIK4UUL30,201312,993106,1,0
549300I84DXMIK4UUL30,201412,993106,2,0
549300I84DXMIK4UUL30,201412,993106,3,0
549300I84DXMIK4UUL30,201512,993106,2,0
549300I84DXMIK4UUL30,201512,993106,3,0
549300I84DXMIK4UUL30,201612,993106,2,0
549300I84DXMIK4UUL30,201612,993106,3,0
549300I84DXMIK4UUL30,201312,993107,1,21282.69885
549300I84DXMIK4UUL30,201412,993107,2,19748.796205
549300I84DXMIK4UUL30,201412,993107,3,19749.596464
549300I84DXMIK4UUL30,201512,993107,2,18232.508684
549300I84DXMIK4UUL30,201512,993107,3,18232.508684
549300I84DXMIK4UUL30,201612,993107,2,17647.45221
549300I84DXMIK4UUL30,201612,993107,3,17647.45221
549300I84DXMIK4UUL30,201312,993108,1,16.251779627
549300I84DXMIK4UUL30,201412,993108,2,16.251779627
549300I84DXMIK4UUL30,201412,993108,3,16.251779627
549300I84DXMIK4UUL30,201512,993108,2,16.251779627
549300I84DXMIK4UUL30,201512,993108,3,16.251779627
549300I84DXMIK4UUL30,201612,993108,2,16.251779627
549300I84DXMIK4UUL30,201612,993108,3,16.251779627
549300I84DXMIK4UUL30,201312,993201,1,1362.9028372
549300I84DXMIK4UUL30,201312,993202,1,0
549300I84DXMIK4UUL30,201312,993203,1,0
549300I84DXMIK4UUL30,201312,993204,1,1362.9028372
549300I84DXMIK4UUL30,201312,993205,1,404.07917044
549300I84DXMIK4UUL30,201412,993205,2,448.88405546
549300I84DXMIK4UUL30,201412,993205,3,519.59425692
549300I84DXMIK4UUL30,201512,993205,2,248.03868561
549300I84DXMIK4UUL30,201512,993205,3,316.64814547
549300I84DXMIK4UUL30,201612,993205,2,134.09462276
549300I84DXMIK4UUL30,201612,993205,3,168.91236523
549300I84DXMIK4UUL30,201312,993206,1,0
549300I84DXMIK4UUL30,201412,993206,2,0
549300I84DXMIK4UUL30,201412,993206,3,0
549300I84DXMIK4UUL30,201512,993206,2,0
549300I84DXMIK4UUL30,201512,993206,3,0
549300I84DXMIK4UUL30,201612,993206,2,0
549300I84DXMIK4UUL30,201612,993206,3,0
549300I84DXMIK4UUL30,201312,993207,1,404.07917044
549300I84DXMIK4UUL30,201412,993207,2,448.88405546
549300I84DXMIK4UUL30,201412,993207,3,519.59425692
549300I84DXMIK4UUL30,201512,993207,2,248.03868561
549300I84DXMIK4UUL30,201512,993207,3,316.64814547
549300I84DXMIK4UUL30,201612,993207,2,134.09462276
549300I84DXMIK4UUL30,201612,993207,3,168.91236523
549300I84DXMIK4UUL30,201312,993208,1,0
549300I84DXMIK4UUL30,201412,993208,2,0.8074717396
549300I84DXMIK4UUL30,201412,993208,3,1.1171226415
549300I84DXMIK4UUL30,201512,993208,2,0.9338472211
549300I84DXMIK4UUL30,201512,993208,3,1.3582039465
549300I84DXMIK4UUL30,201612,993208,2,0.9874737279
549300I84DXMIK4UUL30,201612,993208,3,1.4263417725
549300I84DXMIK4UUL30,201312,993209,1,0
549300I84DXMIK4UUL30,201412,993209,2,0
549300I84DXMIK4UUL30,201412,993209,3,0
549300I84DXMIK4UUL30,201512,993209,2,0
549300I84DXMIK4UUL30,201512,993209,3,0
549300I84DXMIK4UUL30,201612,993209,2,0
549300I84DXMIK4UUL30,201612,993209,3,0
549300I84DXMIK4UUL30,201312,993210,1,0
549300I84DXMIK4UUL30,201412,993210,2,0.8074717396
549300I84DXMIK4UUL30,201412,993210,3,1.1171226415
549300I84DXMIK4UUL30,201512,993210,2,0.9338472211
549300I84DXMIK4UUL30,201512,993210,3,1.3582039465
549300I84DXMIK4UUL30,201612,993210,2,0.9874737279
549300I84DXMIK4UUL30,201612,993210,3,1.4263417725
549300I84DXMIK4UUL30,201312,993401,1,2658.0891809
549300I84DXMIK4UUL30,201412,993401,2,2372.2282276
549300I84DXMIK4UUL30,201412,993401,3,2013.3375238
549300I84DXMIK4UUL30,201512,993401,2,2281.3665222
549300I84DXMIK4UUL30,201512,993401,3,1654.1104503
549300I84DXMIK4UUL30,201612,993401,2,2252.0601547
549300I84DXMIK4UUL30,201612,993401,3,1456.9449268
549300I84DXMIK4UUL30,201312,993402,1,2599.0891809
549300I84DXMIK4UUL30,201412,993402,2,2322.9773201
549300I84DXMIK4UUL30,201412,993402,3,1964.5180649
549300I84DXMIK4UUL30,201512,993402,2,2238.5874256
549300I84DXMIK4UUL30,201512,993402,3,1611.713641
549300I84DXMIK4UUL30,201612,993402,2,2211.2644443
549300I84DXMIK4UUL30,201612,993402,3,1414.5481175
549300I84DXMIK4UUL30,201312,993403,1,10286
549300I84DXMIK4UUL30,201412,993403,2,10285.889
549300I84DXMIK4UUL30,201412,993403,3,10285.889
549300I84DXMIK4UUL30,201512,993403,2,10285.889
549300I84DXMIK4UUL30,201512,993403,3,10285.889
549300I84DXMIK4UUL30,201612,993403,2,10285.889
549300I84DXMIK4UUL30,201612,993403,3,10285.889
549300I84DXMIK4UUL30,201312,993404,1,0
549300I84DXMIK4UUL30,201412,993404,2,0
549300I84DXMIK4UUL30,201412,993404,3,0
549300I84DXMIK4UUL30,201512,993404,2,0
549300I84DXMIK4UUL30,201512,993404,3,0
549300I84DXMIK4UUL30,201612,993404,2,0
549300I84DXMIK4UUL30,201612,993404,3,0
549300I84DXMIK4UUL30,201312,993405,1,-7667.910819
549300I84DXMIK4UUL30,201412,993405,2,-7943.67648
549300I84DXMIK4UUL30,201412,993405,3,-8294.088446
549300I84DXMIK4UUL30,201512,993405,2,-8028.214854
549300I84DXMIK4UUL30,201512,993405,3,-8644.989495
549300I84DXMIK4UUL30,201612,993405,2,-8055.782236
549300I84DXMIK4UUL30,201612,993405,3,-8835.667445
549300I84DXMIK4UUL30,201312,993406,1,2.272
549300I84DXMIK4UUL30,201412,993406,2,-1.176
549300I84DXMIK4UUL30,201412,993406,3,-41.41244585
549300I84DXMIK4UUL30,201512,993406,2,-0.2168
549300I84DXMIK4UUL30,201512,993406,3,-25.46466117
549300I84DXMIK4UUL30,201612,993406,2,0.2628
549300I84DXMIK4UUL30,201612,993406,3,-27.78906232
549300I84DXMIK4UUL30,201312,993407,1,1.222
549300I84DXMIK4UUL30,201412,993407,2,1.222
549300I84DXMIK4UUL30,201412,993407,3,-36.05994585
549300I84DXMIK4UUL30,201512,993407,2,1.222
549300I84DXMIK4UUL30,201512,993407,3,-22.25316117
549300I84DXMIK4UUL30,201612,993407,2,1.222
549300I84DXMIK4UUL30,201612,993407,3,-25.64806232
549300I84DXMIK4UUL30,201312,993408,1,1.05
549300I84DXMIK4UUL30,201412,993408,2,-2.398
549300I84DXMIK4UUL30,201412,993408,3,-5.3525
549300I84DXMIK4UUL30,201512,993408,2,-1.4388
549300I84DXMIK4UUL30,201512,993408,3,-3.2115
549300I84DXMIK4UUL30,201612,993408,2,-0.9592
549300I84DXMIK4UUL30,201612,993408,3,-2.141
549300I84DXMIK4UUL30,201312,993409,1,0
549300I84DXMIK4UUL30,201412,993409,2,0
549300I84DXMIK4UUL30,201412,993409,3,0
549300I84DXMIK4UUL30,201512,993409,2,0
549300I84DXMIK4UUL30,201512,993409,3,0
549300I84DXMIK4UUL30,201612,993409,2,0
549300I84DXMIK4UUL30,201612,993409,3,0
549300I84DXMIK4UUL30,201312,993410,1,0
549300I84DXMIK4UUL30,201412,993410,2,0
549300I84DXMIK4UUL30,201412,993410,3,0
549300I84DXMIK4UUL30,201512,993410,2,0
549300I84DXMIK4UUL30,201512,993410,3,0
549300I84DXMIK4UUL30,201612,993410,2,0
549300I84DXMIK4UUL30,201612,993410,3,0
549300I84DXMIK4UUL30,201312,993411,1,0
549300I84DXMIK4UUL30,201412,993411,2,0
549300I84DXMIK4UUL30,201412,993411,3,0
549300I84DXMIK4UUL30,201512,993411,2,0
549300I84DXMIK4UUL30,201512,993411,3,0
549300I84DXMIK4UUL30,201612,993411,2,0
549300I84DXMIK4UUL30,201612,993411,3,0
549300I84DXMIK4UUL30,201312,993412,1,0
549300I84DXMIK4UUL30,201412,993412,2,0
549300I84DXMIK4UUL30,201412,993412,3,0
549300I84DXMIK4UUL30,201512,993412,2,0
549300I84DXMIK4UUL30,201512,993412,3,0
549300I84DXMIK4UUL30,201612,993412,2,0
549300I84DXMIK4UUL30,201612,993412,3,0
549300I84DXMIK4UUL30,201312,993413,1,-1.222
549300I84DXMIK4UUL30,201412,993413,2,-0.9776
549300I84DXMIK4UUL30,201412,993413,3,28.847956676
549300I84DXMIK4UUL30,201512,993413,2,-0.7332
549300I84DXMIK4UUL30,201512,993413,3,13.351896703
549300I84DXMIK4UUL30,201612,993413,2,-0.4888
549300I84DXMIK4UUL30,201612,993413,3,10.25922493
549300I84DXMIK4UUL30,201312,993414,1,-19
549300I84DXMIK4UUL30,201412,993414,2,-19
549300I84DXMIK4UUL30,201412,993414,3,-19
549300I84DXMIK4UUL30,201512,993414,2,-19
549300I84DXMIK4UUL30,201512,993414,3,-19
549300I84DXMIK4UUL30,201612,993414,2,-19
549300I84DXMIK4UUL30,201612,993414,3,-19
549300I84DXMIK4UUL30,201312,993415,1,0
549300I84DXMIK4UUL30,201412,993415,2,0
549300I84DXMIK4UUL30,201412,993415,3,0
549300I84DXMIK4UUL30,201512,993415,2,0
549300I84DXMIK4UUL30,201512,993415,3,0
549300I84DXMIK4UUL30,201612,993415,2,0
549300I84DXMIK4UUL30,201612,993415,3,0
549300I84DXMIK4UUL30,201312,993416,1,0
549300I84DXMIK4UUL30,201412,993416,2,0
549300I84DXMIK4UUL30,201412,993416,3,0
549300I84DXMIK4UUL30,201512,993416,2,0
549300I84DXMIK4UUL30,201512,993416,3,0
549300I84DXMIK4UUL30,201612,993416,2,0
549300I84DXMIK4UUL30,201612,993416,3,0
549300I84DXMIK4UUL30,201312,993417,1,0
549300I84DXMIK4UUL30,201412,993417,2,0
549300I84DXMIK4UUL30,201412,993417,3,0
549300I84DXMIK4UUL30,201512,993417,2,0
549300I84DXMIK4UUL30,201512,993417,3,0
549300I84DXMIK4UUL30,201612,993417,2,0
549300I84DXMIK4UUL30,201612,993417,3,0
549300I84DXMIK4UUL30,201312,993418,1,0
549300I84DXMIK4UUL30,201412,993418,2,0
549300I84DXMIK4UUL30,201412,993418,3,0
549300I84DXMIK4UUL30,201512,993418,2,0
549300I84DXMIK4UUL30,201512,993418,3,0
549300I84DXMIK4UUL30,201612,993418,2,0
549300I84DXMIK4UUL30,201612,993418,3,0
549300I84DXMIK4UUL30,201312,993419,1,0
549300I84DXMIK4UUL30,201412,993419,2,0
549300I84DXMIK4UUL30,201412,993419,3,0
549300I84DXMIK4UUL30,201512,993419,2,0
549300I84DXMIK4UUL30,201512,993419,3,0
549300I84DXMIK4UUL30,201612,993419,2,0
549300I84DXMIK4UUL30,201612,993419,3,0
549300I84DXMIK4UUL30,201312,993420,1,0
549300I84DXMIK4UUL30,201412,993420,2,0
549300I84DXMIK4UUL30,201412,993420,3,0
549300I84DXMIK4UUL30,201512,993420,2,0
549300I84DXMIK4UUL30,201512,993420,3,0
549300I84DXMIK4UUL30,201612,993420,2,0
549300I84DXMIK4UUL30,201612,993420,3,0
549300I84DXMIK4UUL30,201312,993421,1,0
549300I84DXMIK4UUL30,201412,993421,2,0
549300I84DXMIK4UUL30,201412,993421,3,0
549300I84DXMIK4UUL30,201512,993421,2,0
549300I84DXMIK4UUL30,201512,993421,3,0
549300I84DXMIK4UUL30,201612,993421,2,0
549300I84DXMIK4UUL30,201612,993421,3,0
549300I84DXMIK4UUL30,201312,993422,1,0
549300I84DXMIK4UUL30,201412,993422,2,0
549300I84DXMIK4UUL30,201412,993422,3,0
549300I84DXMIK4UUL30,201512,993422,2,0
549300I84DXMIK4UUL30,201512,993422,3,0
549300I84DXMIK4UUL30,201612,993422,2,0
549300I84DXMIK4UUL30,201612,993422,3,0
549300I84DXMIK4UUL30,201312,993423,1,0
549300I84DXMIK4UUL30,201412,993423,2,0
549300I84DXMIK4UUL30,201412,993423,3,0
549300I84DXMIK4UUL30,201512,993423,2,0
549300I84DXMIK4UUL30,201512,993423,3,0
549300I84DXMIK4UUL30,201612,993423,2,0
549300I84DXMIK4UUL30,201612,993423,3,0
